date,product_id,product_name,product_category,store_id,city,region,supplier_id,units_sold,demand,opening_inventory,closing_inventory,unit_cost,selling_price,supplier_lead_time_days,supplier_reliability,reorder_point,reorder_quantity,promotion_flag,holiday_flag,weather_index,stockout_flag,supplier_delay_flag,returned_units,holding_cost,revenue,lost_sales_value
2024-05-08,P-005,Data Logger,Electronics,S-02,London,North America,SUP-02,27,27,383,356,125.0,220.0,8,0.9,160,0,0,0,-0.22463220625533975,0,0,0,35.6,5940.0,0.0
2024-05-08,P-005,Data Logger,Electronics,S-03,Lagos,Africa,SUP-03,10,10,533,523,125.0,220.0,18,0.86,256,0,0,0,-1.0624964462398052,0,0,0,52.3,2200.0,0.0
2024-05-08,P-005,Data Logger,Electronics,S-04,Accra,Africa,SUP-04,17,17,322,305,125.0,220.0,9,0.93,136,0,0,0,-0.2262684409612512,0,0,0,30.5,3740.0,0.0
2024-05-08,P-005,Data Logger,Electronics,S-05,Berlin,Europe,SUP-01,19,19,386,367,125.0,220.0,7,0.96,126,0,0,0,0.14860920991984827,0,0,0,36.7,4180.0,0.0
2024-05-08,P-005,Data Logger,Electronics,S-06,Paris,Europe,SUP-02,11,11,274,263,125.0,220.0,13,0.9,216,0,0,0,-1.271769087790736,0,0,0,26.3,2420.0,0.0
2024-05-08,P-006,Lubricant Pack,Consumables,S-01,Toronto,North America,SUP-02,66,66,1057,993,18.0,36.0,14,0.9,887,0,1,0,0.1022376748546594,0,0,2,14.3,2376.0,0.0
2024-05-08,P-006,Lubricant Pack,Consumables,S-02,London,North America,SUP-03,42,42,1279,1237,18.0,36.0,20,0.86,956,0,0,0,0.7981975725048257,0,0,0,17.81,1512.0,0.0
2024-05-08,P-006,Lubricant Pack,Consumables,S-03,Lagos,Africa,SUP-04,32,32,948,916,18.0,36.0,5,0.93,183,0,0,0,-0.7413690051191173,0,0,0,13.19,1152.0,0.0
2024-05-08,P-006,Lubricant Pack,Consumables,S-04,Accra,Africa,SUP-01,38,38,961,923,18.0,36.0,7,0.96,262,0,0,0,0.624990405476229,0,0,0,13.29,1368.0,0.0
2024-05-08,P-006,Lubricant Pack,Consumables,S-05,Berlin,Europe,SUP-02,33,33,931,899,18.0,36.0,13,0.9,522,0,0,0,-1.1477909610873427,0,0,1,12.95,1188.0,0.0
2024-05-08,P-006,Lubricant Pack,Consumables,S-06,Paris,Europe,SUP-03,33,33,1453,1420,18.0,36.0,19,0.86,736,0,0,0,-1.927867841959214,0,0,0,20.45,1188.0,0.0
2024-05-09,P-001,Smart Sensor,Electronics,S-01,Toronto,North America,SUP-01,40,40,1150,1111,85.0,145.0,9,0.96,320,0,0,0,-0.048606069841327995,0,0,1,75.55,5800.0,0.0
2024-05-09,P-001,Smart Sensor,Electronics,S-02,London,North America,SUP-02,35,35,775,741,85.0,145.0,15,0.9,699,0,1,0,-0.043252570629238415,0,0,1,50.39,5075.0,0.0
2024-05-09,P-001,Smart Sensor,Electronics,S-03,Lagos,Africa,SUP-03,20,20,635,615,85.0,145.0,22,0.86,595,0,0,0,1.293421937727141,0,0,0,41.82,2900.0,0.0
2024-05-09,P-001,Smart Sensor,Electronics,S-04,Accra,Africa,SUP-04,31,31,691,660,85.0,145.0,8,0.93,223,0,0,0,0.9223619257279142,0,0,0,44.88,4495.0,0.0
2024-05-09,P-001,Smart Sensor,Electronics,S-05,Berlin,Europe,SUP-01,22,22,870,849,85.0,145.0,6,0.96,186,0,0,0,-1.0013668007413803,0,0,1,57.73,3190.0,0.0
2024-05-09,P-001,Smart Sensor,Electronics,S-06,Paris,Europe,SUP-02,34,34,869,836,85.0,145.0,15,0.9,454,0,0,0,-0.4704846865069578,0,0,1,56.85,4930.0,0.0
2024-05-09,P-002,Industrial Pump,Machinery,S-01,Toronto,North America,SUP-02,11,11,255,244,420.0,690.0,15,0.9,177,0,0,0,0.38438724060164414,0,0,0,81.98,7590.0,0.0
2024-05-09,P-002,Industrial Pump,Machinery,S-02,London,North America,SUP-03,12,12,310,299,420.0,690.0,17,0.86,192,0,0,0,-0.9643199298779161,0,0,1,100.46,8280.0,0.0
2024-05-09,P-002,Industrial Pump,Machinery,S-03,Lagos,Africa,SUP-04,6,6,151,145,420.0,690.0,12,0.93,110,0,0,0,0.3883308743144851,0,0,0,48.72,4140.0,0.0
2024-05-09,P-002,Industrial Pump,Machinery,S-04,Accra,Africa,SUP-01,7,7,279,272,420.0,690.0,5,0.96,49,0,0,0,0.6134898693550348,0,0,0,91.39,4830.0,0.0
2024-05-09,P-002,Industrial Pump,Machinery,S-05,Berlin,Europe,SUP-02,11,11,192,181,420.0,690.0,12,0.9,122,0,0,0,-0.9577341033560158,0,0,0,60.82,7590.0,0.0
2024-05-09,P-002,Industrial Pump,Machinery,S-06,Paris,Europe,SUP-03,6,6,239,233,420.0,690.0,19,0.86,200,0,0,0,1.3264504519166131,0,0,0,78.29,4140.0,0.0
2024-05-09,P-003,Safety Gloves,Safety,S-01,Toronto,North America,SUP-03,61,61,1584,1523,8.0,16.0,19,0.86,1165,0,0,0,-0.3321249516041189,0,0,0,9.75,976.0,0.0
2024-05-09,P-003,Safety Gloves,Safety,S-02,London,North America,SUP-04,48,48,1620,1574,8.0,16.0,15,0.93,939,0,0,0,0.1513561711945277,0,1,2,10.07,768.0,0.0
2024-05-09,P-003,Safety Gloves,Safety,S-03,Lagos,Africa,SUP-01,40,40,1196,1156,8.0,16.0,12,0.96,568,0,0,0,-0.08581965952558059,0,0,0,7.4,640.0,0.0
2024-05-09,P-003,Safety Gloves,Safety,S-04,Accra,Africa,SUP-02,44,44,1453,1411,8.0,16.0,20,0.9,947,0,0,0,0.4626902138005096,0,1,2,9.03,704.0,0.0
2024-05-09,P-003,Safety Gloves,Safety,S-05,Berlin,Europe,SUP-03,45,45,1729,1685,8.0,16.0,23,0.86,1268,0,0,0,0.6261906350272614,0,0,1,10.78,720.0,0.0
2024-05-09,P-003,Safety Gloves,Safety,S-06,Paris,Europe,SUP-04,51,51,1369,1319,8.0,16.0,15,0.93,839,0,0,0,0.749292247743517,0,1,1,8.44,816.0,0.0
2024-05-09,P-004,Control Valve,Machinery,S-01,Toronto,North America,SUP-04,26,26,590,564,110.0,195.0,10,0.93,214,0,0,0,-0.08375954525183249,0,0,0,49.63,5070.0,0.0
2024-05-09,P-004,Control Valve,Machinery,S-02,London,North America,SUP-01,20,20,370,350,110.0,195.0,8,0.96,167,0,0,0,-1.3459950604980777,0,0,0,30.8,3900.0,0.0
2024-05-09,P-004,Control Valve,Machinery,S-03,Lagos,Africa,SUP-02,21,21,516,495,110.0,195.0,15,0.9,243,0,0,0,0.5376002456536942,0,0,0,43.56,4095.0,0.0
2024-05-09,P-004,Control Valve,Machinery,S-04,Accra,Africa,SUP-03,19,19,493,475,110.0,195.0,20,0.86,329,0,0,0,1.542698276726356,0,0,1,41.8,3705.0,0.0
2024-05-09,P-004,Control Valve,Machinery,S-05,Berlin,Europe,SUP-04,15,15,198,462,110.0,195.0,17,0.93,288,279,0,0,-2.7389512173447277,0,1,0,40.66,2925.0,0.0
2024-05-09,P-004,Control Valve,Machinery,S-06,Paris,Europe,SUP-01,14,14,501,487,110.0,195.0,11,0.96,211,0,0,0,0.7321371576032252,0,0,0,42.86,2730.0,0.0
2024-05-09,P-005,Data Logger,Electronics,S-01,Toronto,North America,SUP-01,21,21,504,483,125.0,220.0,4,0.96,105,0,1,0,-1.9486544044713257,0,0,0,48.3,4620.0,0.0
2024-05-09,P-005,Data Logger,Electronics,S-02,London,North America,SUP-02,15,15,356,341,125.0,220.0,10,0.9,199,0,0,0,0.016653314087979636,0,0,0,34.1,3300.0,0.0
2024-05-09,P-005,Data Logger,Electronics,S-03,Lagos,Africa,SUP-03,16,16,523,507,125.0,220.0,21,0.86,304,0,0,0,-0.2832761675206598,0,0,0,50.7,3520.0,0.0
2024-05-09,P-005,Data Logger,Electronics,S-04,Accra,Africa,SUP-04,10,10,305,295,125.0,220.0,8,0.93,120,0,0,0,-0.7769711668736674,0,0,0,29.5,2200.0,0.0
2024-05-09,P-005,Data Logger,Electronics,S-05,Berlin,Europe,SUP-01,11,11,367,356,125.0,220.0,10,0.96,180,0,0,0,0.9630703018023924,0,0,0,35.6,2420.0,0.0
2024-05-09,P-005,Data Logger,Electronics,S-06,Paris,Europe,SUP-02,16,16,263,450,125.0,220.0,22,0.9,360,203,0,0,-1.0692872658948749,0,1,0,45.0,3520.0,0.0
2024-05-09,P-006,Lubricant Pack,Consumables,S-01,Toronto,North America,SUP-02,38,38,993,956,18.0,36.0,12,0.9,564,0,0,0,-0.29009995758881085,0,0,1,13.77,1368.0,0.0
2024-05-09,P-006,Lubricant Pack,Consumables,S-02,London,North America,SUP-03,48,48,1237,1190,18.0,36.0,22,0.86,1034,0,0,0,0.29263169630892377,0,0,1,17.14,1728.0,0.0
2024-05-09,P-006,Lubricant Pack,Consumables,S-03,Lagos,Africa,SUP-04,27,27,916,889,18.0,36.0,8,0.93,297,0,0,0,0.6139764826205346,0,0,0,12.8,972.0,0.0
2024-05-09,P-006,Lubricant Pack,Consumables,S-04,Accra,Africa,SUP-01,48,48,923,877,18.0,36.0,12,0.96,591,0,1,0,0.8928152313959673,0,0,2,12.63,1728.0,0.0
2024-05-09,P-006,Lubricant Pack,Consumables,S-05,Berlin,Europe,SUP-02,37,37,899,862,18.0,36.0,12,0.9,517,0,0,0,1.1298266769243068,0,0,0,12.41,1332.0,0.0
2024-05-09,P-006,Lubricant Pack,Consumables,S-06,Paris,Europe,SUP-03,30,30,1420,1390,18.0,36.0,20,0.86,800,0,0,0,-0.8810178174153906,0,0,0,20.02,1080.0,0.0
2024-05-10,P-001,Smart Sensor,Electronics,S-01,Toronto,North America,SUP-01,26,26,1111,1086,85.0,145.0,3,0.96,115,0,0,0,0.5216583593378146,0,0,1,73.85,3770.0,0.0
2024-05-10,P-001,Smart Sensor,Electronics,S-02,London,North America,SUP-02,43,43,741,698,85.0,145.0,16,0.9,557,0,0,0,0.015623679732629644,0,0,0,47.46,6235.0,0.0
2024-05-10,P-001,Smart Sensor,Electronics,S-03,Lagos,Africa,SUP-03,19,19,615,596,85.0,145.0,16,0.86,427,0,0,0,0.3715947487809386,0,0,0,40.53,2755.0,0.0
2024-05-10,P-001,Smart Sensor,Electronics,S-04,Accra,Africa,SUP-04,27,27,660,633,85.0,145.0,9,0.93,240,0,0,0,-0.4258733967408033,0,0,0,43.04,3915.0,0.0
2024-05-10,P-001,Smart Sensor,Electronics,S-05,Berlin,Europe,SUP-01,26,26,849,823,85.0,145.0,8,0.96,251,0,0,0,-0.13042303175123496,0,0,0,55.96,3770.0,0.0
2024-05-10,P-001,Smart Sensor,Electronics,S-06,Paris,Europe,SUP-02,46,46,836,790,85.0,145.0,12,0.9,513,0,1,0,1.229925121680048,0,0,0,53.72,6670.0,0.0
2024-05-10,P-002,Industrial Pump,Machinery,S-01,Toronto,North America,SUP-02,16,16,244,228,420.0,690.0,14,0.9,169,0,0,0,1.073804769839933,0,0,0,76.61,11040.0,0.0
2024-05-10,P-002,Industrial Pump,Machinery,S-02,London,North America,SUP-03,12,12,299,288,420.0,690.0,20,0.86,235,0,0,0,0.7872227263613029,0,0,1,96.77,8280.0,0.0
2024-05-10,P-002,Industrial Pump,Machinery,S-03,Lagos,Africa,SUP-04,11,11,145,134,420.0,690.0,11,0.93,100,0,0,0,-0.1085169285468524,0,0,0,45.02,7590.0,0.0
2024-05-10,P-002,Industrial Pump,Machinery,S-04,Accra,Africa,SUP-01,3,3,272,269,420.0,690.0,6,0.96,58,0,0,0,0.6785959000954286,0,0,0,90.38,2070.0,0.0
2024-05-10,P-002,Industrial Pump,Machinery,S-05,Berlin,Europe,SUP-02,7,7,181,174,420.0,690.0,14,0.9,145,0,0,0,0.08081086787258873,0,0,0,58.46,4830.0,0.0
2024-05-10,P-002,Industrial Pump,Machinery,S-06,Paris,Europe,SUP-03,9,9,233,225,420.0,690.0,21,0.86,205,0,0,0,-1.1384069660402185,0,0,1,75.6,6210.0,0.0
2024-05-10,P-003,Safety Gloves,Safety,S-01,Toronto,North America,SUP-03,57,57,1523,1874,8.0,16.0,32,0.86,2072,407,0,0,1.9006909149644031,0,1,1,11.99,912.0,0.0
2024-05-10,P-003,Safety Gloves,Safety,S-02,London,North America,SUP-04,63,63,1574,1511,8.0,16.0,9,0.93,556,0,0,0,-0.7893169949874489,0,0,0,9.67,1008.0,0.0
2024-05-10,P-003,Safety Gloves,Safety,S-03,Lagos,Africa,SUP-01,45,45,1156,1114,8.0,16.0,13,0.96,629,0,0,0,0.7597556256470832,0,0,3,7.13,720.0,0.0
2024-05-10,P-003,Safety Gloves,Safety,S-04,Accra,Africa,SUP-02,39,39,1411,1372,8.0,16.0,18,0.9,849,0,0,0,0.23015809063575693,0,0,0,8.78,624.0,0.0
2024-05-10,P-003,Safety Gloves,Safety,S-05,Berlin,Europe,SUP-03,62,62,1685,1623,8.0,16.0,19,0.86,1391,0,1,0,0.11876113389402647,0,0,0,10.39,992.0,0.0
2024-05-10,P-003,Safety Gloves,Safety,S-06,Paris,Europe,SUP-04,41,41,1319,1279,8.0,16.0,7,0.93,389,0,0,0,-0.3013892075603708,0,0,1,8.19,656.0,0.0
2024-05-10,P-004,Control Valve,Machinery,S-01,Toronto,North America,SUP-04,13,13,564,551,110.0,195.0,10,0.93,207,0,0,0,-1.269379953932317,0,0,0,48.49,2535.0,0.0
2024-05-10,P-004,Control Valve,Machinery,S-02,London,North America,SUP-01,22,22,350,328,110.0,195.0,10,0.96,215,0,0,0,0.07055998905015333,0,0,0,28.86,4290.0,0.0
2024-05-10,P-004,Control Valve,Machinery,S-03,Lagos,Africa,SUP-02,14,14,495,482,110.0,195.0,13,0.9,212,0,0,0,0.3751792876208105,0,0,1,42.42,2730.0,0.0
2024-05-10,P-004,Control Valve,Machinery,S-04,Accra,Africa,SUP-03,7,7,475,468,110.0,195.0,20,0.86,312,0,0,0,-0.35457646797782033,0,0,0,41.18,1365.0,0.0
2024-05-10,P-004,Control Valve,Machinery,S-05,Berlin,Europe,SUP-04,17,17,462,445,110.0,195.0,12,0.93,225,0,0,0,0.04331710146245141,0,0,0,39.16,3315.0,0.0
2024-05-10,P-004,Control Valve,Machinery,S-06,Paris,Europe,SUP-01,25,25,487,462,110.0,195.0,6,0.96,122,0,0,0,1.4426144908756884,0,0,0,40.66,4875.0,0.0
2024-05-10,P-005,Data Logger,Electronics,S-01,Toronto,North America,SUP-01,21,21,483,462,125.0,220.0,5,0.96,100,0,0,0,-1.40156638434397,0,0,0,46.2,4620.0,0.0
2024-05-10,P-005,Data Logger,Electronics,S-02,London,North America,SUP-02,12,12,341,330,125.0,220.0,13,0.9,257,0,0,0,0.32974925561715257,0,0,1,33.0,2640.0,0.0
2024-05-10,P-005,Data Logger,Electronics,S-03,Lagos,Africa,SUP-03,18,18,507,489,125.0,220.0,19,0.86,378,0,1,0,0.6428445045057071,0,0,0,48.9,3960.0,0.0
2024-05-10,P-005,Data Logger,Electronics,S-04,Accra,Africa,SUP-04,16,16,295,279,125.0,220.0,13,0.93,192,0,0,0,-0.3668184589389506,0,0,0,27.9,3520.0,0.0
2024-05-10,P-005,Data Logger,Electronics,S-05,Berlin,Europe,SUP-01,21,21,356,335,125.0,220.0,7,0.96,127,0,0,0,0.41497913664556285,0,0,0,33.5,4620.0,0.0
2024-05-10,P-005,Data Logger,Electronics,S-06,Paris,Europe,SUP-02,11,11,450,439,125.0,220.0,11,0.9,196,0,0,0,0.7610365108571379,0,0,0,43.9,2420.0,0.0
2024-05-10,P-006,Lubricant Pack,Consumables,S-01,Toronto,North America,SUP-02,50,50,956,907,18.0,36.0,14,0.9,879,0,1,0,-0.21081858830538877,0,0,1,13.06,1800.0,0.0
2024-05-10,P-006,Lubricant Pack,Consumables,S-02,London,North America,SUP-03,47,47,1190,1145,18.0,36.0,24,0.86,1062,0,0,0,-1.6752948699852086,0,0,2,16.49,1692.0,0.0
2024-05-10,P-006,Lubricant Pack,Consumables,S-03,Lagos,Africa,SUP-04,27,27,889,863,18.0,36.0,8,0.93,283,0,0,0,-1.072607395036718,0,0,1,12.43,972.0,0.0
2024-05-10,P-006,Lubricant Pack,Consumables,S-04,Accra,Africa,SUP-01,31,31,877,846,18.0,36.0,13,0.96,466,0,0,0,-0.009983850139538682,0,0,0,12.18,1116.0,0.0
2024-05-10,P-006,Lubricant Pack,Consumables,S-05,Berlin,Europe,SUP-02,37,37,862,825,18.0,36.0,11,0.9,452,0,0,0,-0.5993230728350452,0,0,0,11.88,1332.0,0.0
2024-05-10,P-006,Lubricant Pack,Consumables,S-06,Paris,Europe,SUP-03,31,31,1390,1360,18.0,36.0,19,0.86,785,0,0,0,0.18250803642475422,0,0,1,19.58,1116.0,0.0
2024-05-11,P-001,Smart Sensor,Electronics,S-01,Toronto,North America,SUP-01,37,37,1086,1049,85.0,145.0,10,0.96,370,0,0,0,1.5272219604028427,0,0,0,71.33,5365.0,0.0
2024-05-11,P-001,Smart Sensor,Electronics,S-02,London,North America,SUP-02,34,34,698,664,85.0,145.0,11,0.9,376,0,0,0,-1.131859530534086,0,0,0,45.15,4930.0,0.0
2024-05-11,P-001,Smart Sensor,Electronics,S-03,Lagos,Africa,SUP-03,28,28,596,568,85.0,145.0,18,0.86,502,0,0,0,2.1347110133306963,0,0,0,38.62,4060.0,0.0
2024-05-11,P-001,Smart Sensor,Electronics,S-04,Accra,Africa,SUP-04,35,35,633,598,85.0,145.0,10,0.93,263,0,0,0,-0.8547900737825916,0,0,0,40.66,5075.0,0.0
2024-05-11,P-001,Smart Sensor,Electronics,S-05,Berlin,Europe,SUP-01,42,42,823,782,85.0,145.0,9,0.96,380,0,1,0,0.34162860319795346,0,0,1,53.18,6090.0,0.0
2024-05-11,P-001,Smart Sensor,Electronics,S-06,Paris,Europe,SUP-02,19,19,790,772,85.0,145.0,15,0.9,448,0,0,0,-0.9417770360359662,0,0,1,52.5,2755.0,0.0
2024-05-11,P-002,Industrial Pump,Machinery,S-01,Toronto,North America,SUP-02,9,9,228,220,420.0,690.0,12,0.9,145,0,0,0,0.7355593164008838,0,0,1,73.92,6210.0,0.0
2024-05-11,P-002,Industrial Pump,Machinery,S-02,London,North America,SUP-03,5,5,288,283,420.0,690.0,18,0.86,215,0,0,0,1.1255968620086343,0,0,0,95.09,3450.0,0.0
2024-05-11,P-002,Industrial Pump,Machinery,S-03,Lagos,Africa,SUP-04,8,8,134,235,420.0,690.0,15,0.93,135,109,0,0,0.3599050553430922,0,0,0,78.96,5520.0,0.0
2024-05-11,P-002,Industrial Pump,Machinery,S-04,Accra,Africa,SUP-01,6,6,269,263,420.0,690.0,4,0.96,40,0,0,0,-0.006845082770147664,0,0,0,88.37,4140.0,0.0
2024-05-11,P-002,Industrial Pump,Machinery,S-05,Berlin,Europe,SUP-02,7,7,174,167,420.0,690.0,13,0.9,145,0,0,0,2.6431869129599233,0,0,0,56.11,4830.0,0.0
2024-05-11,P-002,Industrial Pump,Machinery,S-06,Paris,Europe,SUP-03,11,11,225,273,420.0,690.0,22,0.86,223,59,0,0,0.19543763671875286,0,0,0,91.73,7590.0,0.0
2024-05-11,P-003,Safety Gloves,Safety,S-01,Toronto,North America,SUP-03,58,58,1874,1817,8.0,16.0,20,0.86,1165,0,0,0,-2.0229378060269094,0,0,1,11.63,928.0,0.0
2024-05-11,P-003,Safety Gloves,Safety,S-02,London,North America,SUP-04,63,63,1511,1449,8.0,16.0,16,0.93,941,0,0,0,-1.9060823582114879,0,0,1,9.27,1008.0,0.0
2024-05-11,P-003,Safety Gloves,Safety,S-03,Lagos,Africa,SUP-01,36,36,1114,1079,8.0,16.0,10,0.96,488,0,0,0,0.7756436865268082,0,0,1,6.91,576.0,0.0
2024-05-11,P-003,Safety Gloves,Safety,S-04,Accra,Africa,SUP-02,30,30,1372,1343,8.0,16.0,15,0.9,697,0,0,0,-0.5098554341085055,0,0,1,8.6,480.0,0.0
2024-05-11,P-003,Safety Gloves,Safety,S-05,Berlin,Europe,SUP-03,44,44,1623,1579,8.0,16.0,28,0.86,1513,0,0,0,0.05562353237531097,0,1,0,10.11,704.0,0.0
2024-05-11,P-003,Safety Gloves,Safety,S-06,Paris,Europe,SUP-04,65,65,1279,1216,8.0,16.0,5,0.93,297,0,0,0,1.540353160991102,0,0,2,7.78,1040.0,0.0
2024-05-11,P-004,Control Valve,Machinery,S-01,Toronto,North America,SUP-04,19,19,551,532,110.0,195.0,11,0.93,225,0,0,0,-1.4328380903803988,0,0,0,46.82,3705.0,0.0
2024-05-11,P-004,Control Valve,Machinery,S-02,London,North America,SUP-01,13,13,328,315,110.0,195.0,8,0.96,174,0,0,0,0.07821178837872858,0,0,0,27.72,2535.0,0.0
2024-05-11,P-004,Control Valve,Machinery,S-03,Lagos,Africa,SUP-02,8,8,482,474,110.0,195.0,15,0.9,249,0,0,0,1.3224617406276384,0,0,0,41.71,1560.0,0.0
2024-05-11,P-004,Control Valve,Machinery,S-04,Accra,Africa,SUP-03,15,15,468,453,110.0,195.0,19,0.86,304,0,0,0,0.3444410567032246,0,0,0,39.86,2925.0,0.0
2024-05-11,P-004,Control Valve,Machinery,S-05,Berlin,Europe,SUP-04,18,18,445,427,110.0,195.0,8,0.93,159,0,0,0,1.3594112538341865,0,0,0,37.58,3510.0,0.0
2024-05-11,P-004,Control Valve,Machinery,S-06,Paris,Europe,SUP-01,32,32,462,430,110.0,195.0,7,0.96,134,0,0,0,-0.3535538613079881,0,0,0,37.84,6240.0,0.0
2024-05-11,P-005,Data Logger,Electronics,S-01,Toronto,North America,SUP-01,27,27,462,436,125.0,220.0,8,0.96,153,0,0,0,-1.8059734988520089,0,0,1,43.6,5940.0,0.0
2024-05-11,P-005,Data Logger,Electronics,S-02,London,North America,SUP-02,21,21,330,309,125.0,220.0,15,0.9,298,0,0,0,0.616605824867281,0,0,0,30.9,4620.0,0.0
2024-05-11,P-005,Data Logger,Electronics,S-03,Lagos,Africa,SUP-03,14,14,489,476,125.0,220.0,24,0.86,351,0,0,0,0.2816371130630321,0,0,1,47.6,3080.0,0.0
2024-05-11,P-005,Data Logger,Electronics,S-04,Accra,Africa,SUP-04,9,9,279,270,125.0,220.0,13,0.93,192,0,0,0,-0.46251409321759157,0,0,0,27.0,1980.0,0.0
2024-05-11,P-005,Data Logger,Electronics,S-05,Berlin,Europe,SUP-01,11,11,335,324,125.0,220.0,7,0.96,126,0,0,0,0.19061262137108115,0,0,0,32.4,2420.0,0.0
2024-05-11,P-005,Data Logger,Electronics,S-06,Paris,Europe,SUP-02,19,19,439,420,125.0,220.0,14,0.9,236,0,0,0,-0.7121492350613614,0,0,0,42.0,4180.0,0.0
2024-05-11,P-006,Lubricant Pack,Consumables,S-01,Toronto,North America,SUP-02,56,56,907,851,18.0,36.0,16,0.9,756,0,0,0,0.13660378819498062,0,0,0,12.25,2016.0,0.0
2024-05-11,P-006,Lubricant Pack,Consumables,S-02,London,North America,SUP-03,46,46,1145,1393,18.0,36.0,24,0.86,1170,294,0,0,1.5974146767769875,0,0,0,20.06,1656.0,0.0
2024-05-11,P-006,Lubricant Pack,Consumables,S-03,Lagos,Africa,SUP-04,28,28,863,835,18.0,36.0,8,0.93,293,0,0,0,0.10457424112913312,0,0,0,12.02,1008.0,0.0
2024-05-11,P-006,Lubricant Pack,Consumables,S-04,Accra,Africa,SUP-01,31,31,846,816,18.0,36.0,8,0.96,288,0,0,0,-0.5516562150407033,0,0,1,11.75,1116.0,0.0
2024-05-11,P-006,Lubricant Pack,Consumables,S-05,Berlin,Europe,SUP-02,41,41,825,785,18.0,36.0,19,0.9,782,0,0,0,0.016119894514462135,0,0,1,11.3,1476.0,0.0
2024-05-11,P-006,Lubricant Pack,Consumables,S-06,Paris,Europe,SUP-03,40,40,1360,1321,18.0,36.0,20,0.86,812,0,0,0,-0.3982137674952369,0,0,1,19.02,1440.0,0.0
2024-05-12,P-001,Smart Sensor,Electronics,S-01,Toronto,North America,SUP-01,47,47,1049,1002,85.0,145.0,6,0.96,282,0,1,0,-0.9022957133482029,0,0,0,68.14,6815.0,0.0
2024-05-12,P-001,Smart Sensor,Electronics,S-02,London,North America,SUP-02,39,39,664,625,85.0,145.0,15,0.9,538,0,0,0,0.941279487107286,0,0,0,42.5,5655.0,0.0
2024-05-12,P-001,Smart Sensor,Electronics,S-03,Lagos,Africa,SUP-03,26,26,568,542,85.0,145.0,16,0.86,420,0,0,0,-0.24004304630541637,0,0,0,36.86,3770.0,0.0
2024-05-12,P-001,Smart Sensor,Electronics,S-04,Accra,Africa,SUP-04,37,37,598,562,85.0,145.0,12,0.93,426,0,1,0,-0.15752354466118967,0,0,1,38.22,5365.0,0.0
2024-05-12,P-001,Smart Sensor,Electronics,S-05,Berlin,Europe,SUP-01,24,24,782,759,85.0,145.0,6,0.96,198,0,0,0,1.1151672077521968,0,0,1,51.61,3480.0,0.0
2024-05-12,P-001,Smart Sensor,Electronics,S-06,Paris,Europe,SUP-02,33,33,772,739,85.0,145.0,13,0.9,433,0,0,0,2.785367102284767,0,0,0,50.25,4785.0,0.0
2024-05-12,P-002,Industrial Pump,Machinery,S-01,Toronto,North America,SUP-02,7,7,220,213,420.0,690.0,17,0.9,189,0,0,0,-1.477246231368077,0,0,0,71.57,4830.0,0.0
2024-05-12,P-002,Industrial Pump,Machinery,S-02,London,North America,SUP-03,11,11,283,272,420.0,690.0,17,0.86,195,0,0,0,-0.34444024511895044,0,0,0,91.39,7590.0,0.0
2024-05-12,P-002,Industrial Pump,Machinery,S-03,Lagos,Africa,SUP-04,5,5,235,230,420.0,690.0,11,0.93,103,0,0,0,0.929851543699871,0,0,0,77.28,3450.0,0.0
2024-05-12,P-002,Industrial Pump,Machinery,S-04,Accra,Africa,SUP-01,6,6,263,258,420.0,690.0,11,0.96,99,0,0,0,-0.27759987372705824,0,0,1,86.69,4140.0,0.0
2024-05-12,P-002,Industrial Pump,Machinery,S-05,Berlin,Europe,SUP-02,8,8,167,159,420.0,690.0,16,0.9,158,0,0,0,-1.2634875122344718,0,0,0,53.42,5520.0,0.0
2024-05-12,P-002,Industrial Pump,Machinery,S-06,Paris,Europe,SUP-03,8,8,273,265,420.0,690.0,20,0.86,205,0,0,0,0.3597129956405105,0,0,0,89.04,5520.0,0.0
2024-05-12,P-003,Safety Gloves,Safety,S-01,Toronto,North America,SUP-03,74,74,1817,2313,8.0,16.0,22,0.86,1764,570,1,0,-1.1380684830744867,0,1,0,14.8,1184.0,0.0
2024-05-12,P-003,Safety Gloves,Safety,S-02,London,North America,SUP-04,84,84,1449,1367,8.0,16.0,10,0.93,670,0,0,0,2.1441917244614097,0,0,2,8.75,1344.0,0.0
2024-05-12,P-003,Safety Gloves,Safety,S-03,Lagos,Africa,SUP-01,50,50,1079,1029,8.0,16.0,8,0.96,374,0,0,0,-1.0525857880338352,0,0,0,6.59,800.0,0.0
2024-05-12,P-003,Safety Gloves,Safety,S-04,Accra,Africa,SUP-02,49,49,1343,1295,8.0,16.0,14,0.9,657,0,0,0,-0.22400063447842206,0,0,1,8.29,784.0,0.0
2024-05-12,P-003,Safety Gloves,Safety,S-05,Berlin,Europe,SUP-03,40,40,1579,1539,8.0,16.0,22,0.86,1211,0,0,0,0.49685844822225234,0,0,0,9.85,640.0,0.0
2024-05-12,P-003,Safety Gloves,Safety,S-06,Paris,Europe,SUP-04,57,57,1216,1159,8.0,16.0,11,0.93,603,0,0,0,-0.29864970533660584,0,0,0,7.42,912.0,0.0
2024-05-12,P-004,Control Valve,Machinery,S-01,Toronto,North America,SUP-04,20,20,532,512,110.0,195.0,9,0.93,258,0,1,0,-0.0627754097210402,0,0,0,45.06,3900.0,0.0
